"track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genero","playlist_subgenero","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"17PmawIsaYdn3Xy8uhaOpV","Culeton","El Piero",23,"6YMOnlUAqMAvA2EP30GN3i","Culeton","2022-05-13","Trap Latino #WW","7K6LBU7nvSGEYAkjo66bA8","rap","trap",0.86,0.782,7,-5.688,1,0.339,0.35,0.00000535,0.0994,0.552,96.065,205000
"17QaCiTklVj0c7VLqErDGu","Plug Walk","Rich The Kid",0,"79eha82bvwZgWaUrxjJsNb","Plug Walk","2018-02-08","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.875,0.535,11,-6.534,1,0.146,0.237,0,0.108,0.178,95.001,175511
"17qb0QIL1YFUzrXyfH4E3A","The Devil Comes with a Smile","The Ugly Kings",0,"4mMNmkpJusC1eMgnc6bIFd","The Devil Comes with a Smile","2021-07-13","Hard Rock!!","4so0onEgTYExQJgRj74xOZ","rock","hard rock",0.404,0.579,4,-6.241,0,0.0383,0.00027,0.000817,0.0772,0.803,100.078,267971
"17vGPZ5EsdvtgAOCD4FLWI","AP - Music from the film Boogie","Pop Smoke",70,"2xAPKH0b7vGsyD5xzkPpnI","AP (Music from the film Boogie)","2021-02-26","Beast Mode Hip-Hop","37i9dQZF1DX9oh43oAzkyx","rap","hip hop",0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,171892
"17ZudB7TsEaC3l94JIBGme","Running on Empty","Jackson Browne",40,"3Be41UPX9MXgRbGprTPvYp","The Very Best Of Jackson Browne","2004","Classic Rock Summer Songs","4priBahpv55oJLpimBKqs0","rock","classic rock",0.531,0.948,9,-5.438,1,0.0567,0.00612,0.0116,0.694,0.499,136.892,298093
"182ajalm85aTrniP4CYr65","Reapercussion","The Cruel Intentions",32,"5oo2muA01o06z1r9EOUcyc","Venomous Anonymous","2022-06-03","Hard Rock","37i9dQZF1DX1X7WV84927n","rock","hard rock",0.459,0.944,3,-8.496,0,0.0401,0.000269,0,0.396,0.528,83.96,163241
"183Klch3PBWLz2S6zNUVxR","Back In The U.S.S.R. - 2018 Mix","The Beatles",47,"1WMVvswNzB9i2UMh9svso5","The Beatles","2018-11-09","Classic Rock Retrogamer","6gUFdcGzKAHyDXY9TKC6cP","rock","classic rock",0.51,0.893,9,-9.267,1,0.0342,0.00102,0.0000585,0.201,0.934,142.657,163467
"186NSDXnUNw86nINuSoO9t","Tu Fan","Luis Vazquez",38,"2ndeHTmp2o62pjmgYATwVf","Comienzos","2021-02-12","Tropical Hits","37i9dQZF1DWYey22ryYM8U","latin","tropical",0.658,0.89,11,-3.758,1,0.0453,0.107,0,0.0668,0.954,179.992,198583
"18a9EGG4xhRELv7bgAw5hb","Rikki Don't Lose That Number","Steely Dan",64,"2OUYJtDV6EmLkVyoHSuGIp","Pretzel Logic","1974-01-01","Yacht Rock Classics","4J2R4B8QKsIMLvqMTW2WLs","rock","classic rock",0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,271093
"18AK3CoO3ISO97jjpI9uMH","Dirty Red","Sixes High",20,"6SNnU77PxGZQ4glsOTRy2K","Dirty Red","2020-07-17","HARD ROCK WORKOUT","5Ycb12itNWpo7Z6yJ2KDuC","rock","hard rock",0.397,0.924,10,-5.118,0,0.0529,0.00000181,0.00000257,0.313,0.696,87.582,225440
"18asYwWugKjjsihZ0YvRxO","The Motto","Tiësto",90,"278z9UXJaMNDH9Bel9uAxV","The Motto","2021-11-04","Summer Mix 2022 🌴 Deep House, Tropical, Chillout","4ZkfKZls6VUuol8G00lIl4","latin","tropical",0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,164819
"18AXbzPzBS8Y3AkgSxzJPb","In The Air Tonight - 2015 Remastered","Phil Collins",77,"1cM3r0WQZWNkCpEbmFjLln","Face Value (Deluxe Editon)","1981-01-01","Rock Classics","37i9dQZF1DWXRqgorJj26U","rock","classic rock",0.446,0.239,0,-13.945,1,0.0316,0.551,0.0000041,0.0697,0.298,189.507,336453
"18C2ThadMI2M476zx00PFi","Ella y Yo (feat. Don Omar)","Aventura",59,"4rncYwFMKLyhdd0yYQH19k","Todavía Me Amas: Lo Mejor de Aventura","2016-02-05","Reggaeton Throwbacks🇵🇷❤️‍🔥","2N5t7PxZuglnf59qUH92UU","latin","reggaeton",0.726,0.705,9,-8.184,0,0.274,0.518,0,0.238,0.71,175.926,267787
"18CKPfMJsiPYnlegb4AQbu","Burning","NOWË",0,"6FJBdLsRi05DPsDwX05TVD","Summer Stories","2017-08-31","Tropical House Instrumental","1Sgey3t1a9n56NpxRzLGmG","latin","tropical",0.82,0.68,2,-7.521,1,0.0446,0.3,0.75,0.119,0.185,114.996,178813
"18ESXa5mEm1V4Pkt5GSXWx","Cherry Pie","Warrant",65,"5TMMmKdys49eu6QSPC9sdB","Cherry Pie (Expanded Edition)","1990-05-01","Classic Rock 🤙","5LCAwzXVSB9G1GYjEtjXFT","rock","classic rock",0.407,0.955,2,-4.164,1,0.164,0.0251,0,0.347,0.508,177.48,201107
"18jlekv2VnlkAlKGEHRofJ","Na Hace Falta","Peke Hrndz",29,"4LrOBVArddbHGe0VxPMr7a","Trap Flight","2022-05-29","Trap Latino #WW","7K6LBU7nvSGEYAkjo66bA8","rap","trap",0.768,0.679,2,-6.548,0,0.086,0.584,0,0.325,0.706,125.072,174720
"18MASZd4W2M4SbAkpVIeTK","Red Dirt Road","Brooks & Dunn",29,"2X3fLHcJN2Quyzaf4Hm3hz","The Essential Brooks & Dunn","2012-04-17","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000309,0.138,0.435,136.128,260347
"18URo35acNKRTHfEdjTcGn","Photograph","Def Leppard",68,"5ab6RIlAGwbVAacV1JIr2d","Pyromania","1983-01-20","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,247962
"18w6ND402XyNoVQZwxYXE8","Carousel","Sam Wise",28,"4h6RKnvT7Q5RUJx0pzDX3Y","Free Game","2021-09-03","hip-hop","3ms3BKO0KdWg95rqQn9wMt","rap","hip hop",0.681,0.703,2,-9.019,1,0.0621,0.0596,0.00106,0.185,0.751,154.012,135500
"18WhWzFnqEbE04y4H5Y13z","Hell On Wheels","Brantley Gilbert",52,"3yWeEEaC5xs7FgzwRgjm1p","Halfway To Heaven (Deluxe Edition)","2010","Hard Rockin' Country","0ue8LUEREzXBZK7nB0zF2v","rock","hard rock",0.46,0.826,1,-5.624,1,0.0525,0.0338,0.0000349,0.115,0.747,160.222,253013
"197PCRC6OSRsJvYCurlsdz","Nuestro Amor","Alex Bueno",55,"4xpeeztYL2ensw5QYD4rDg","Nuestro Amor","2020-07-22","Tropical Hits","37i9dQZF1DWYey22ryYM8U","latin","tropical",0.756,0.73,7,-4.406,0,0.0314,0.0684,0,0.0969,0.845,124.024,204324
"19a3JfW8BQwqHWUMbcqSx8","Famous","Kanye West",74,"7gsWAHLeT0w7es6FofOXk1","The Life Of Pablo","2016-06-10","Hip Hop Dance Playlist","5B46dEOFzUu8z3uPC9lBLt","rap","hip hop",0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,196040
"19bc2NT7t2ihg0D2hMwQyh","Turtle Beach","Jebase",33,"1GgqlnqACosCsCYTuVWAEd","Turtle Beach","2016-11-04","Tropical House Instrumental","1Sgey3t1a9n56NpxRzLGmG","latin","tropical",0.681,0.651,2,-7.941,1,0.0299,0.683,0.602,0.0705,0.571,104.971,217131
"19dNZyDyw00aKgr6S0Os6e","Lifetime","Three Days Grace",64,"4drZZN0HTkJzcdlPmmQyqG","EXPLOSIONS","2022-05-06","Rock Hard","37i9dQZF1DWWJOmJ7nRx0C","rock","hard rock",0.413,0.684,8,-2.878,1,0.0348,0.0012,0,0.16,0.33,129.975,176227
"19gEmPjfqSZT0ulDRfjl0m","Hot N*gga","Bobby Shmurda",74,"5ptl9Sheh9eWaogxFOZ3PV","Hot N*gga","2014-07-25","2010s TRAP music 🤑💵","0vTKa4BeT8F1iU3lv0qYR0","rap","trap",0.794,0.51,9,-7.314,1,0.42,0.0505,0.00000181,0.0562,0.18,167.879,194561
"19Hls559f8TmzNkJBllp80","Tu Canción","Joyce Santana",36,"01ASF6lHKnCDcYOnVqxGTm","A Quien Pueda Interesar","2022-03-01","Trap Land","37i9dQZF1DXde9tuMHuIsj","rap","trap",0.8,0.475,11,-7.407,0,0.0485,0.541,0,0.103,0.392,139.912,192857
"19iqWNzp5LwEdvntpEK8MP","Steady, As She Goes","The Raconteurs",57,"4fDaiqpXlswOza10LvoZHb","Broken Boy Soldiers","2006","2000s Hard Rock","3nB7yqhqfyEaldi9Tlejl2","rock","hard rock",0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,215267
"19LO1iGPxZaL89gO3tNMq2","Gangsta's Paradise","Dangerous Minds Music from the Motion Picture",0,"6rE3EVHMTm7SLnve97Rgxu","Dangerous Minds Music from the Motion Picture","1995","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.647,0.523,8,-9.986,1,0.0551,0.0586,0,0.491,0.356,79.951,240771
"19LT4ZUEeoUdimKE04WJJg","Cowboy","Kid Rock",65,"7nFlAxnXMrQRpM1R80pKQm","Devil Without a Cause","1998-08-05","90s Hard Rock Essentials","7e24caxoLF5J6tFLeJaWNh","rock","hard rock",0.608,0.897,1,-2.921,1,0.291,0.085,0,0.108,0.868,166.652,257867
"19n0UZuW8AArMVWNztoXu9","Frozen","Lil Baby",77,"38pljsLWSlsa5LbZ53glzq","Frozen","2022-04-28","Hip Hop Controller","37i9dQZF1DWT5MrZnPU1zD","rap","hip hop",0.514,0.65,6,-8.867,1,0.499,0.138,0,0.103,0.236,127.428,179149
"19Ym5Sg0YyOCa6ao21bdoG","Gypsy","Fleetwood Mac",72,"0LfM3PGkXE6KvJEE1HkOnz","Greatest Hits","1988-11-21","Classic Rock Radio","4lIywN6kXl9KPm3OQ8u8G7","rock","classic rock",0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879,264907
"19ZNrQarHpwz7Z5byyJ5RX","Closer","Junge Junge",51,"1bx8WwkS1fJ9znHX3sHV0r","Closer","2021-05-28","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.774,0.735,7,-8.99,0,0.0477,0.295,0.0134,0.138,0.507,111.999,191430
"1A5V1sxyCLpKJezp75tUXn","Closing Time","Semisonic",74,"4JDBx5wQ82jb8PjLYPBP8L","20th Century Masters: The Millennium Collection: Best Of Semisonic","2003-01-01","Hard rock🍒","09OrpnkLFznNScqNY4l7uX","rock","hard rock",0.478,0.854,7,-5.454,1,0.0289,0.0204,0.00000121,0.115,0.274,91.854,274160
"1a6Jt6USVGKzbjYpcKMwPB","The Seed (2.0)","The Roots",0,"4rKiBz8pX9zmKuEk4NArfm","Phrenology","2002-11-26","Hip-Hop Classics Party","37i9dQZF1DXbkfWVLd8wE3","rap","hip hop",0.758,0.957,7,-2.282,1,0.0357,0.039,0,0.133,0.966,111.119,267933
"1A8j067qyiNwQnZT0bzUpZ","This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs",78,"66KCBRiOFSs9bki2A15WlB","Layers","2016-11-04","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.792,0.717,0,-4.759,0,0.0393,0.0927,0.0000359,0.226,0.466,121.985,195547
"1A8wl0pXbRvt3EAiOHROnt","Bodak Yellow (feat. Messiah) - Latin Trap Remix","Cardi B",43,"54rsFhEOGmqDxm6dbUl0uU","Bodak Yellow (feat. Messiah) [Latin Trap Remix]","2017-08-18","Trap Classics","37i9dQZF1DX9ru0ROInnew","rap","trap",0.905,0.756,11,-5.681,1,0.216,0.0438,0,0.0971,0.501,125.063,222720
"1a9x6fk6pUMxr28vZR3nU3","Never Freestyle","Coast Contra",44,"77PEXiTnnWU0QhAwVSDFBH","Never Freestyle","2022-06-20","Alternative Hip-Hop","37i9dQZF1DWTggY0yqBxES","rap","hip hop",0.592,0.674,10,-6.51,0,0.286,0.0255,0,0.0854,0.377,103.428,266997
"1aaIsUNHxzVPa09hQWh3gz","NO DAYS OFF","Draco Millz",20,"6HB2cikD7DhnQ0C8g6wQxe","NO DAYS OFF","2022-01-14","| trap |","4eb0paLQ4fAa7gWZZ7R8J0","rap","trap",0.734,0.26,8,-15.674,1,0.766,0.0583,0,0.105,0.321,131.346,144102
"1AcAdmfTbiWmOl5gLfsA0N","Tell Me","Take/Five",0,"6nHxPDXJQMFcPK0TU18M8U","Tell Me","2016-09-01","Trap nation top 100","1nuylYX4ssCzNAUaaMFwLj","rap","trap",0.337,0.788,2,-4.682,0,0.0555,0.037,0.00413,0.351,0.227,80.408,246720
"1AEYT6VxrxXPMoQUxsY0E4","Headstrong","Trapt",73,"4jd0qgZ4gaHW6b0lgpZKWk","Trapt","2002-11-05","Hard Rock Training/Workout","0Bosi20LaeNMbimMkpBwjU","rock","hard rock",0.492,0.896,4,-5.819,0,0.117,0.000172,0.00000278,0.189,0.534,184.981,285570
"1AfA0K7BLxceH7PjzcZdZc","Slow Burn","Moksi",57,"4lsszip8gEvULzZTTThGnS","The Return of House Music","2019-08-02","Trap Mojito","37i9dQZF1DX1OIMC8iDi74","rap","trap",0.633,0.651,7,-6.814,0,0.0574,0.0632,0.00358,0.141,0.202,119.978,244303
"1AfYo6cKm3yHsJHdmNoGO1","Interstate Love Song","Stone Temple Pilots",0,"2vi1ddPi3fY7vePMqxUVob","Purple","1994-06-07","Hard Rock Classics","5cwIrjOMWTiGCYB5Z9oQix","rock","hard rock",0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613
"1AgQqthiTBuJBzkv0o5cFT","The Sex Is Good","Saving Abel",59,"1IK3iOsXN6ORfDg7DpIVed","Miss America","2010-01-01","Hard Rock Strength Training","4nWoAr7dSVcnmZqWVyPsLj","rock","hard rock",0.757,0.634,5,-7.993,0,0.0299,0.102,0,0.103,0.76,119.985,211453
"1AgSUWSzmza5jF6ER5R68v","THRU THE NIGHT (feat. Bryson Tiller)","Jack Harlow",71,"7xfcihbsBamUi6sezd0oOG","Confetti","2019-09-20","Energy Booster: Hip-Hop","37i9dQZF1DWZixSclZdoFE","rap","hip hop",0.88,0.58,5,-5.032,0,0.0438,0.016,0.00000383,0.0936,0.754,124.003,128409
"1AhDOtG9vPSOmsWgNW0BEY","Bohemian Rhapsody - Remastered 2011","Queen",0,"1TSZDcvlPtAnekTaItI3qO","A Night At The Opera (2011 Remaster)","1975-11-21","Rock Classics","37i9dQZF1DWXRqgorJj26U","rock","classic rock",0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320
"1AHfovSnGPVYKaahRtA0U6","The Message","Nas",64,"78Fgb88MY0ECc4GVMejqTg","It Was Written","1996-07-02","Hip Hop Mix","37i9dQZF1EQnqst5TRi17F","rap","hip hop",0.614,0.543,5,-7.178,1,0.374,0.00776,0.0000328,0.383,0.485,178.422,234093
"1AhnskVNBkyvAcp4bF84YD","Runaway","Madism",43,"6HaXPvr8YjnjHnC7fcxckf","Runaway","2020-09-04","Tropical House Remixes 🍍 Tropical Covers","3YdAwfgQLMS4AN2WjRfRlb","latin","tropical",0.601,0.63,2,-6.482,0,0.0348,0.0525,0,0.315,0.292,122.071,177049
"1AIpAjAxdNzdlyPYy1X2rF","Little Crazy","Double Lyrical",26,"0iI4XrekhQmLR6pkfEvRYI","Little Crazy","2019-04-12","Trap nation top 100","1nuylYX4ssCzNAUaaMFwLj","rap","trap",0.844,0.614,1,-6.947,1,0.24,0.086,0.00000283,0.116,0.48,87.025,193717
"1AnJQd8TfkhK6M3VgZDVv1","Los Malvekes","Cris Mj",78,"31WdgrOoDtafxlPZdnnMV7","Los Malvekes","2021-10-29","MANSIÓN REGGAETÓN","37i9dQZF1DWZjqjZMudx9T","latin","reggaeton",0.798,0.813,0,-6.343,1,0.0794,0.187,0.00171,0.686,0.535,96.005,218000
"1AOnpCTCVLY7fAHvyC3VFX","Quizás Si, Quizás No","Los Toros Band",57,"6ZUZsOI1nnt0gts7ia3sH1","...A Pasito Lento!","1998-01-01","Amor Tropical","37i9dQZF1DX8WzB1Rs2vkz","latin","tropical",0.891,0.681,5,-4.741,1,0.0386,0.254,0.000833,0.0691,0.945,129.778,272400
"1apKTl69lh4dXHcUOZer8l","Eternity","NOIXES",39,"3zUXUyx9kx2Pp7ANoLtzxV","Eternity","2021-02-12","Trap Mojito","37i9dQZF1DX1OIMC8iDi74","rap","trap",0.622,0.77,4,-5.497,0,0.38,0.243,0.0111,0.218,0.171,90.111,181389
"1AsRjeavWPH8sCQbjMP8Xh","Up All Night","Slaughter",53,"1PLl8ONmplOUyu5Bq8GYJL","Mass Slaughter","1995-01-01","’80s Hard Rock","37i9dQZF1DX68H8ZujdnN7","rock","hard rock",0.516,0.733,7,-11.341,0,0.0326,0.000373,0.00716,0.258,0.552,98.005,226027
"1AWQoqb9bSvzTjaLralEkT","Rock Your Body","Justin Timberlake",77,"6QPkyl04rXwTGlGlcYaRoW","Justified","2002-11-04","Best 2000’s Hip Hop Hits","0VmmZTMTHafp1zdyHcBmsX","rap","hip hop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267
"1AwrgKnXSocAfc5RAUuyHO","Pobre Diabla","Don Omar",57,"6CqWsUd484u7T1xQzQGBYy","Reggaeton Hitmakers Tropical Blend","2006-01-01","Old School Reggaeton 🔥","3z0zQdiFbPdiZ1I7xRpqPx","latin","reggaeton",0.741,0.787,5,-6.228,1,0.0525,0.217,0.0177,0.0835,0.771,91.993,255680
"1aWV3uY3SIEZVbmv45oFWS","Creep","TLC",67,"5eg56dCpFn32neJak2vk0f","Crazysexycool","1994-11-15","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.811,0.458,5,-9.688,0,0.0402,0.0193,0.00000141,0.0526,0.797,92.94,268533
"1ayd7oWv0DPtwY4dZGMwbt","Medicine","CJ Fly",34,"2Rs3QOFVANCWyRLviX7J76","Medicine","2021-04-20","Alternative Hip-Hop","37i9dQZF1DWTggY0yqBxES","rap","hip hop",0.833,0.651,9,-4.399,1,0.12,0.379,0.000646,0.112,0.352,136.984,145467
"1aziMEgibKA2XwZWoXOg86","Story","Jake Cooper",39,"2z06p5Y0LiQv1cIDMYlxAa","Story","2022-04-01","Tropical House 🏝 Tropical Covers, Tropical House Remixes, Tropical Deep House","06zrBJ5cts5aemZmqe80J7","latin","tropical",0.655,0.773,11,-6.643,0,0.0639,0.147,0,0.0828,0.384,99.963,159258
"1aZLIbKEdsyqxyD6iNcrbA","Pour Some Sugar On Me","Def Leppard",66,"1ja2qzCrh6bZykcojbZs82","Hysteria","1987-08-03","Classic Rock/Oldies","1M6nTNU87jZDnfeyVfALqJ","rock","classic rock",0.267,0.953,1,-4.899,0,0.096,0.00211,0,0.283,0.568,84.989,267307
"1aZneCRRKdfNutBcFqROnI","Long Way Home (with Iyaz)","DMP",50,"0OnrJZGdMGNows8oKIsJ3t","Long Way Home (with Iyaz)","2022-04-01","Island Vibes 🏝️","4B2lrMRvAnzWYeFGchNEGC","latin","tropical",0.756,0.539,1,-5.611,1,0.286,0.066,0,0.0831,0.558,89.032,231676
"1b0jj8gmc96Q5zGWWrK5ey","Sin Drama","Alil",36,"0rU9kuuAL8NpiKDVKBNsK1","Sin Drama","2022-04-17","Pop Trap #WW","66pcNA27TTmtBwPxpgKEGr","rap","trap",0.59,0.513,0,-5.97,1,0.23,0.367,0.00000335,0.236,0.711,171.718,146888
"1B53Y95tPd4ah4FExO0egE","What They Do","The Roots",61,"4hkERQVrmM9JQ9g2eie2tL","Illadelph Halflife","1996-09-24","I Love My '90s Hip-Hop","37i9dQZF1DX186v583rmzp","rap","hip hop",0.885,0.414,0,-10.539,1,0.168,0.341,0.000289,0.0891,0.683,92.727,357200
"1B75hgRqe7A4fwee3g3Wmu","U Can't Touch This","MC Hammer",75,"4r1WecJyt5FOhglysp9zhN","Please Hammer Don't Hurt 'Em","1990-02-20","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360
"1b7LMtXCXGc2EwOIplI35z","Stuck In The Middle With You","Stealers Wheel",68,"4pFfvZt1riTaIWzkHFfmsF","Reservoir Dogs (Original Motion Picture Soundtrack)","2009-01-01","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893
"1B83xCJcO49mTotnl4EqzC","The Years","Cajoco",31,"4oUyMOrBNuDy5WFeCBQBMD","The Years","2019-12-23","Tropical Chill 2022","2eHVGSeVRa4NSrtsNljEr9","latin","tropical",0.687,0.744,7,-9.063,1,0.0602,0.0859,0.0377,0.0499,0.569,99.982,188575
"1bb6bROP3OXMHcPw84MtmN","Crush on You","Lil' Kim",59,"39xHAZmTUSQJyXt6ebpjKT","Hard Core","1996","90s Hip Hop Party","4nZCoj32S7JoRwwMNvMco0","rap","hip hop",0.827,0.635,11,-6.77,0,0.251,0.278,0.000119,0.109,0.766,88.87,275640
"1bcklQyAGzDxQiNMczMLt6","Pour Some Sugar On Me","Def Leppard",0,"028GpIPQmx26LrI3nJHTnK","Hysteria (Deluxe Edition)","1987","Hard Rock Classics","5cwIrjOMWTiGCYB5Z9oQix","rock","hard rock",0.503,0.923,1,-4.897,0,0.0699,0.00161,0,0.314,0.658,170.127,266787
"1BcR6Hi28MIxGqeT3W71Cz","Divided","Jason Ivy",49,"2XdkSMXvdB5sFn2oNugp5W","Divided","2022-04-29","hip-hop","3ms3BKO0KdWg95rqQn9wMt","rap","hip hop",0.38,0.614,8,-9.504,0,0.0603,0.763,0,0.116,0.366,172.028,228837
"1BcR6Hi28MIxGqeT3W71Cz","Divided","Jason Ivy",49,"2XdkSMXvdB5sFn2oNugp5W","Divided","2022-04-29","| trap |","4eb0paLQ4fAa7gWZZ7R8J0","rap","trap",0.38,0.614,8,-9.504,0,0.0603,0.763,0,0.116,0.366,172.028,228837
"1BE13ve26Mc67G3C8REUwx","Love Songs 4 The Streets","Lil Durk",0,"2on4MsaadD3GhX1Z9kbZxl","Love Songs 4 The Streets 2","2019-08-02","TRAP RAP Bangers","4OYX2trVkSBIJf5idmRPLU","rap","trap",0.703,0.813,5,-5.002,0,0.114,0.0395,0,0.112,0.432,153.942,186116
"1BeZDWwsxqxOUvTJzH2M4T","Hell Night","Pooh Shiesty",58,"5EwJMf9I4CfMZEEV133gJG","Hell Night","2019-03-15","trap🧟‍♀️","2imeRmIXuWrfShoISZvmrX","rap","trap",0.818,0.503,1,-9.546,1,0.357,0.0789,0,0.623,0.633,153.958,193384
"1Bg2CNZw6S4e9cGWPmi0uI","Place","Playboi Carti",65,"2QRedhP5RmKJiJ1i8VgDGR","Whole Lotta Red","2020-12-25","Hip-Hop and Play","2NoR0KhNZ8oZnC3HoNt2FV","rap","hip hop",0.891,0.628,1,-6.35,1,0.105,0.000674,0,0.119,0.04,131.06,117240
"1BIeWq1iSksVIhPcTU8kEx","Talk (feat. Askar and the Ghosts)","Twelve",60,"50e4v4nOVaI1kVEP1gB1ZU","Talk (feat. Askar and the Ghosts)","2021-04-30","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.753,0.715,10,-7.437,1,0.0494,0.00839,0.0325,0.105,0.315,123.979,177842
"1bIgBdNPtfKDM4OT5lwPZj","Enslaved","Barren Gates",45,"1TFXDL163S7hN5o9Fo5hZg","Enslaved","2018-10-25","Trap Music 2022 🔥 Trap - Bass Remixes","5IbfwXajMFp5aNfmpHiTPa","rap","trap",0.507,0.833,1,-4.786,1,0.0607,0.145,0.000144,0.143,0.3,150.141,243200
"1BJhCk0ZnFYUbobYINT6UE","Seether","Veruca Salt",46,"3sJgSPUnFjlRIckcgtbWyj","American Thighs","1994-09-27","90s Hard Rock Essentials","7e24caxoLF5J6tFLeJaWNh","rock","hard rock",0.612,0.86,8,-9.175,1,0.044,0.00253,0.00153,0.158,0.687,136.212,196467
"1BLfQ6dPXmuDrFmbdfW7Jl","A Little Piece of Heaven","Avenged Sevenfold",68,"3Id3VUk9jSKBD1guNo1buF","Avenged Sevenfold","2007-10-26","Hard Rock & Heavy Metal ","3FdIr1hxVex2kDVUztbY0k","rock","hard rock",0.486,0.881,2,-5.623,0,0.0474,0.0244,0,0.429,0.667,144.997,480707
"1BlqKx3JtMKY3K6F0uUbqW","BEAST","Türküm",40,"0CC64NUfD1WQSdXyqvX7hL","ANTI-SOBER","2019-07-05","TRAP WORKOUT / AGGRESSIVE BASS","3i27pZJXTon1DDWfuMu3p9","rap","trap",0.577,0.741,0,-6.042,1,0.0501,0.0506,0.157,0.102,0.178,127.992,138750
"1BM9QenIF3ZMFzATue8hVJ","Bajo Perfil","Kapla y Miky",53,"4snaCW8JDSa0F7cVpO3BeB","Bajo Perfil","2022-05-20","Reggaeton 2022 😍 🔥","03sDEv7FN58Mb9CJOs1Tgn","latin","reggaeton",0.855,0.649,5,-3.674,0,0.0801,0.148,0,0.151,0.645,90.002,184172
"1BmWZ7q8RhaJrAT1dONDbX","Iratus","GAco",44,"6vNEJOoOxBvrC1yoDNg7SO","Iratus","2022-05-27","TRAP WORKOUT / AGGRESSIVE BASS","3i27pZJXTon1DDWfuMu3p9","rap","trap",0.34,0.73,9,-7.472,1,0.138,0.00221,0.45,0.12,0.0568,72.895,142106
"1bNlv5vzxKCKcMrjE80XT5","I'll Show You Love","Suzy J",41,"2FXNWz9exUerwZGZouQjpa","I'll Show You Love","2022-04-28","Pop Trap #WW","66pcNA27TTmtBwPxpgKEGr","rap","trap",0.652,0.741,0,-6.163,1,0.0351,0.00092,0,0.232,0.529,125.054,196320
"1BNUggOzpb3EXfvJgIt7CS","Hasta Abajo - Remix","Kevin Roldan",62,"7Jdz8X95OCNLCNTgVoBHdl","Bofff (Deluxe)","2021-07-30","REGGAETON VIEJITO","6GIsLGY639AcJmgSfhQx7C","latin","reggaeton",0.647,0.751,5,-3.586,1,0.409,0.227,0,0.0844,0.734,169.933,441493
"1bp2IO61zbQrbWNmKKxg3f","The Joker","Steve Miller Band",76,"5uYNj1HkZrWKAkhEYcGmJr","The Joker","1973-01-01","Classic Rock Drive","37i9dQZF1DXdOEFt9ZX0dh","rock","classic rock",0.596,0.448,5,-9.616,1,0.0396,0.365,0.0000053,0.206,0.796,83.293,264504
"1bp2IO61zbQrbWNmKKxg3f","The Joker","Steve Miller Band",76,"5uYNj1HkZrWKAkhEYcGmJr","The Joker","1973-01-01","Island Vibes 🏝️","4B2lrMRvAnzWYeFGchNEGC","latin","tropical",0.596,0.448,5,-9.616,1,0.0396,0.365,0.0000053,0.206,0.796,83.293,264504
"1BR5vhAlaoUiijQ28p6jlN","Backseat Freestyle","Kendrick Lamar",60,"748dZDqSZy6aPXKcI9H80u","good kid, m.A.A.d city (Deluxe)","2012-10-22","Hip Hop Workout Bangers 👊","6Bcp6Gk5q0LpoG5M2KuLGE","rap","hip hop",0.546,0.651,1,-7.601,1,0.3,0.000739,0,0.235,0.646,77.878,212653
